Id;Category;Manufacturer;Model;Prod. year;Gear box type;Leather interior;Fuel type;Engine volume;Drive wheels;Cylinders;Mileage;Doors;Airbags;Wheel;Color;Sales Fee;price
14007;Sedan;TOYOTA;Camry XLE;2012;Automatic;Yes;Hybrid;2.5;Front;4;169600 km;4;12;Left wheel;Black;781;22894
18199;Coupe;SCION;tC;2010;Automatic;No;Petrol;2.4;Front;4;107000 km;2;8;Left wheel;Carnelian red;986;10976
5073;Universal;SUZUKI;CERVO;2010;Manual;No;Petrol;0.6;4x4;4;101000 km;2;2;Right-hand drive;White;-;8311
10104;Jeep;JEEP;Grand Cherokee special e;2004;Automatic;Yes;LPG;4;4x4;6;363200 km;4;4;Left wheel;Blue;-;11917
146;Jeep;HONDA;Hr-v EX;2015;Automatic;No;Petrol;1.8;4x4;4;33330 km;4;8;Left wheel;Grey;697;21169
6516;Hatchback;NISSAN;Tiida;2005;Variator;Yes;Petrol;1.5;Front;4;1111 km;4;7;Right-hand drive;Green;-;8467
17301;Sedan;MERCEDES-BENZ;E 350;2006;Automatic;No;Petrol;3.5;Rear;4;219014 km;4;4;Left wheel;Black;-;17249
18267;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2.2;Front;4;119768 km;4;4;Left wheel;Grey;971;52931
14992;Jeep;HYUNDAI;Tucson;2015;Automatic;Yes;Diesel;2;Front;4;111589 km;4;4;Left wheel;Silver;765;37125
6529;Sedan;CHEVROLET;Lacetti;2009;Automatic;Yes;Petrol;1.6;Front;4;96959 km;4;4;Left wheel;Grey;790;10092
7070;Jeep;HYUNDAI;Tucson;2016;Automatic;Yes;Diesel;2;Front;4;71826 km;4;4;Left wheel;White;891;38060
11999;Sedan;HYUNDAI;Elantra;2013;Tiptronic;Yes;LPG;1.8;Front;6;208000 km;4;6;Left wheel;Golden;-;80
17466;Sedan;JAGUAR;XF;2013;Automatic;Yes;Petrol;3;Front;4;90000 km;4;4;Left wheel;White;917;41629
18426;Hatchback;TOYOTA;Prius;2008;Automatic;No;Petrol;1.5;Front;4;13000 km;4;12;Left wheel;White;843;10036
7485;Sedan;TOYOTA;Prius;2010;Variator;Yes;Hybrid;2.4;Front;6;157846 km;4;6;Left wheel;Brown;-;20385
8089;Jeep;SUBARU;Forester;2004;Automatic;Yes;LPG;2.5 Turbo;4x4;4;235200 km;4;4;Left wheel;Grey;-;7527
12161;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;Rear;4;50963 km;4;12;Left wheel;Black;1017;56136
9776;Jeep;SSANGYONG;Actyon;2019;Automatic;Yes;Diesel;1.6;Front;4;57874 km;4;4;Left wheel;Blue;879;43868
11060;Jeep;LAND ROVER;Range Rover Evoque ∑…Ü∑…Ó∑…∞∑…¢∑…Í;2016;Tiptronic;Yes;Petrol;2.0 Turbo;4x4;4;59830 km;4;12;Left wheel;White;-;78403
9141;Hatchback;TOYOTA;Aqua;2012;Variator;No;Hybrid;1.5;Front;4;67000 km;4;4;Right-hand drive;Silver;1268;10976
1875;Jeep;NISSAN;Juke;2012;Automatic;No;Petrol;1.6;Front;4;0 km;4;10;Left wheel;Black;531;18400
9741;Hatchback;CHEVROLET;Volt;2011;Automatic;Yes;Plug-in Hybrid;1.4;Front;4;105989 km;4;8;Left wheel;Silver;521;16621
5263;Sedan;CHEVROLET;Impala;2019;Automatic;Yes;Petrol;3.6;Front;6;18438 km;4;12;Left wheel;Silver;1869;3450
11651;Jeep;CHEVROLET;Orlando;2012;Automatic;Yes;Diesel;2;Front;4;176379 km;4;4;Left wheel;Grey;642;22357
13533;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;640791 km;4;4;Left wheel;Orange;765;9252
1281;Sedan;HYUNDAI;Elantra;2015;Automatic;Yes;Petrol;1.6;Front;4;135378 km;4;4;Left wheel;White;629;16621
11274;Jeep;MERCEDES-BENZ;ML 320;2007;Automatic;Yes;Diesel;3.2 Turbo;4x4;6;0 km;4;8;Left wheel;White;-;12231
5015;Hatchback;HONDA;Insight;2010;Automatic;Yes;Hybrid;1.3;Front;4;308331 km;4;12;Left wheel;Silver;574;392
12776;Sedan;HYUNDAI;Sonata;2012;Tiptronic;Yes;Petrol;2;Front;4;120480 km;4;12;Left wheel;White;642;17249
6378;Jeep;TOYOTA;RAV 4;2016;Automatic;No;Petrol;2.5;4x4;4;60800 km;4;12;Left wheel;Black;1091;45473
6630;Jeep;MERCEDES-BENZ;GL 450;2011;Tiptronic;Yes;Petrol;4.5 Turbo;4x4;8;160000 km;4;12;Left wheel;Beige;1482;31988
16672;Hatchback;HONDA;Insight;2010;Automatic;Yes;Hybrid;1.3;Front;4;245070 km;4;0;Left wheel;White;574;549
6281;Jeep;SSANGYONG;Actyon;2011;Automatic;Yes;Diesel;2;Front;4;72080 km;4;4;Left wheel;White;707;21473
2453;Sedan;FORD;Fusion;2014;Automatic;No;Petrol;2.5;Front;4;130000 km;4;10;Left wheel;White;777;16935
5730;Jeep;TOYOTA;RAV 4;2016;Automatic;Yes;Petrol;2.5;4x4;4;95762 km;4;12;Left wheel;Black;1091;7997
2140;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;50366 km;4;4;Left wheel;White;765;15367
8022;Jeep;HYUNDAI;Santa FE;2016;Automatic;Yes;Diesel;2;Front;4;116770 km;4;4;Left wheel;Black;891;50529
2720;Jeep;LEXUS;GX 470;2009;Automatic;Yes;Petrol;4.7;4x4;8;264339 km;4;0;Left wheel;Black;2151;2430
7696;Hatchback;HONDA;FIT;2015;Automatic;Yes;Petrol;1.5;Front;4;87573 km;4;4;Left wheel;Black;595;25387
5122;Jeep;LEXUS;GX 460;2011;Automatic;Yes;Petrol;4.6;4x4;8;160138 km;4;0;Left wheel;White;1514;43278
8282;Jeep;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;493571 km;4;12;Left wheel;Black;779;392
16581;Hatchback;MITSUBISHI;Mirage;2012;Automatic;Yes;Petrol;1;Front;3;60000 km;4;6;Right-hand drive;Blue;875;7056
4371;Jeep;LAND ROVER;Discovery;1997;Manual;Yes;Diesel;2.5 Turbo;4x4;6;423232 km;4;10;Left wheel;Black;-;7213
2262;Hatchback;TOYOTA;Prius;2010;Variator;No;Petrol;1.8;Front;4;19500 km;4;6;Left wheel;Blue;761;12858
4990;Hatchback;TOYOTA;Prius;2011;Automatic;No;Hybrid;1.8;Front;4;103000 km;4;0;Left wheel;Golden;645;13328
15708;Hatchback;TOYOTA;Prius;2007;Automatic;No;Hybrid;1.5;Front;4;154000 km;4;12;Left wheel;Blue;988;8781
6659;Sedan;BMW;X5;2011;Automatic;Yes;Petrol;4.4;4x4;8;139363 km;4;0;Left wheel;Black;1451;157
697;Hatchback;HONDA;FIT;2005;Automatic;No;Petrol;1.3;Front;4;157000 km;4;4;Right-hand drive;Silver;-;25
7475;Hatchback;TOYOTA;Prius;2013;Automatic;No;Hybrid;1.8;Front;4;55000 km;4;12;Left wheel;Grey;-;21012
2894;Minivan;NISSAN;Serena Serea;2005;Variator;No;Petrol;2;Front;4;46702 km;4;6;Right-hand drive;Sky blue;-;348
9360;Jeep;MERCEDES-BENZ;GLK 350;2011;Tiptronic;Yes;Petrol;3.5;Rear;6;11111 km;4;8;Left wheel;Black;-;22580
13860;Sedan;AUDI;A6;2016;Automatic;Yes;Petrol;2;4x4;4;97826 km;4;0;Left wheel;Grey;891;549
7856;Jeep;TOYOTA;Land Cruiser Prado;2005;Automatic;No;Petrol;2.7;4x4;4;167000 km;4;8;Left wheel;Black;-;36065
10891;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Petrol;2.5;Front;4;115858 km;4;12;Left wheel;Black;934;6429
5686;Sedan;MERCEDES-BENZ;E 300;2017;Automatic;Yes;Petrol;2;4x4;4;35874 km;4;12;Left wheel;Black;1017;470
6791;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;Petrol;2;Front;4;62621 km;4;4;Left wheel;Black;891;44134
12558;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;170971 km;4;4;Left wheel;Grey;777;31082
18059;Jeep;TOYOTA;Highlander;2010;Automatic;Yes;Hybrid;3.3;4x4;6;300366 km;4;12;Left wheel;Blue;1324;14269
14872;Jeep;GMC;Envoy;2004;Automatic;Yes;Petrol;4.2;4x4;6;260000 km;>5;10;Left wheel;Green;-;7213
17304;Sedan;TOYOTA;Camry;2018;Variator;Yes;Hybrid;2.5;Front;4;18200 km;4;8;Left wheel;Black;609;59586
15652;Sedan;KIA;Optima HYBRID;2016;Automatic;No;Hybrid;2;Front;4;75851 km;4;10;Left wheel;White;431;26030
10411;Sedan;TOYOTA;Prius;2018;Automatic;No;Hybrid;1.8;Front;4;206794 km;4;10;Left wheel;Grey;463;21012
15235;Coupe;HYUNDAI;Genesis;2011;Automatic;Yes;Petrol;2;Front;4;134000 km;4;4;Left wheel;Black;707;21442
11192;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;LPG;2;Front;4;311337 km;4;4;Left wheel;White;765;10976
709;Sedan;NISSAN;March;2010;Automatic;No;Petrol;1.2;Front;3;97524 km;4;2;Right-hand drive;Purple;-;9408
1382;Jeep;HYUNDAI;Santa FE;2011;Automatic;Yes;Diesel;2;Front;4;240250 km;4;4;Left wheel;Silver;707;13962
4864;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;174485 km;4;4;Left wheel;Silver;777;27924
2303;Sedan;TOYOTA;Camry;2012;Tiptronic;Yes;Petrol;2.5;Front;4;304000 km;4;12;Left wheel;Carnelian red;-;22580
18547;Sedan;TOYOTA;Camry SE;2018;Automatic;Yes;Petrol;2.5;Front;4;30606 km;4;10;Left wheel;Blue;1327;42337
17439;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Petrol;2.5;Front;4;167045 km;4;12;Left wheel;Grey;779;4077
16693;Hatchback;TOYOTA;Prius C;2014;Variator;No;Hybrid;1.5;Front;4;63000 km;4;12;Left wheel;Orange;-;18817
791;Jeep;AUDI;3;2016;Automatic;Yes;Petrol;2;4x4;4;1717 km;4;0;Left wheel;Black;891;16308
12020;Sedan;TOYOTA;Prius;2009;Automatic;Yes;Hybrid;1.5;Front;4;15000 km;4;10;Left wheel;Golden;-;13350
8872;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Petrol;3.5;Front;6;117451 km;4;12;Left wheel;Black;1273;9722
6317;Hatchback;TOYOTA;Aqua;2012;Automatic;Yes;Petrol;1.5;Front;4;63000 km;4;4;Left wheel;Black;503;19823
9395;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;314373 km;4;12;Left wheel;Grey;781;392
8539;Hatchback;HONDA;CR-Z;2011;Manual;No;Hybrid;1.4;Front;4;140000 km;2;10;Left wheel;Black;521;10036
14569;Sedan;NISSAN;Skyline;2003;Tiptronic;No;Petrol;2.5;4x4;6;165000 km;4;6;Right-hand drive;Blue;-;5959
5183;Sedan;TOYOTA;Tacoma;2014;Automatic;Yes;Petrol;4;Rear;6;0 km;4;12;Left wheel;Silver;1190;6586
6970;Hatchback;TOYOTA;Prius;2012;Automatic;Yes;Hybrid;1.8;Front;4;170000 km;4;12;Left wheel;Silver;586;19800
15628;Hatchback;HONDA;FIT;2006;Automatic;No;Petrol;1.3;Front;4;0 km;4;4;Right-hand drive;Black;-;30
15859;Hatchback;HONDA;FIT;2018;Automatic;Yes;Petrol;1.5;Front;4;29939 km;4;4;Left wheel;Silver;831;55845
8586;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;223472 km;4;12;Left wheel;Black;1172;125
11718;Sedan;FORD;Fiesta;2019;Automatic;Yes;Petrol;1.6;Front;4;47736 km;4;12;Left wheel;Grey;879;3763
3520;Minivan;MERCEDES-BENZ;Vito 2.2;2005;Manual;No;Diesel;2.2 Turbo;Rear;4;215000 km;4;6;Left wheel;Blue;1832;10976
8877;Sedan;BMW;535 535;2011;Tiptronic;Yes;Petrol;3.0 Turbo;Rear;6;90567 km;4;12;Left wheel;Grey;1018;25716
17940;Sedan;TOYOTA;Highlander;2008;Automatic;Yes;Hybrid;3.3;4x4;6;226094 km;4;12;Left wheel;White;1750;941
5928;Hatchback;TOYOTA;Corolla spacio;1998;Automatic;No;Petrol;1.6;Front;4;299999 km;4;0;Right-hand drive;White;-;1700
14299;Hatchback;OPEL;Astra;1999;Manual;No;CNG;1.6;Front;4;180000 km;4;6;Left wheel;Silver;-;6899
9012;Sedan;TOYOTA;Camry;2012;Tiptronic;No;Hybrid;2.5;Front;4;125678 km;4;12;Left wheel;White;781;25089
1436;Hatchback;HONDA;FIT;2015;Automatic;Yes;Hybrid;1.5;Front;4;152203 km;4;4;Left wheel;Silver;308;9656
15139;Sedan;VOLKSWAGEN;Golf;1994;Manual;No;CNG;1.6;Front;4;30000 km;4;3;Left wheel;Purple;-;1900
13152;Sedan;HYUNDAI;Elantra;2013;Automatic;No;Petrol;1.8;Front;4;138000 km;4;12;Left wheel;Grey;585;15681
8653;Sedan;HYUNDAI;Sonata;2015;Automatic;Yes;Petrol;2;Front;4;25787 km;4;4;Left wheel;White;765;40926
15192;Sedan;MERCEDES-BENZ;E 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;119379 km;4;12;Left wheel;Silver;1172;16621
3881;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;125445 km;4;4;Left wheel;Silver;777;34406
1963;Sedan;LEXUS;HS 250h;2011;Automatic;Yes;Hybrid;2.4;Front;4;0 km;4;12;Left wheel;Silver;831;470
12415;Pickup;NISSAN;Navara;2011;Manual;No;Diesel;2.5;4x4;4;240000 km;4;4;Left wheel;White;-;26657
2687;Sedan;FORD;Fusion;2013;Automatic;Yes;Hybrid;2;Front;4;174619 km;4;0;Left wheel;Grey;640;282
7265;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;190000 km;4;4;Left wheel;White;777;28423
8994;Sedan;TOYOTA;Prius;2015;Tiptronic;Yes;Petrol;1.8;Front;4;132000 km;4;6;Left wheel;White;697;17562
12200;Universal;FORD;Transit;2008;Manual;No;Diesel;2.2 Turbo;Front;4;172323 km;4;2;Left wheel;White;1195;11917
15959;Sedan;FORD;C-MAX;2014;Automatic;Yes;Hybrid;2;Front;6;254455 km;4;12;Left wheel;White;-;16621
8222;Hatchback;CHEVROLET;Aveo;2013;Automatic;Yes;Petrol;1.6;Front;4;71309 km;4;4;Left wheel;Black;530;18973
769;Minivan;HYUNDAI;H1;2009;Automatic;Yes;Diesel;2.5;Front;4;75631 km;4;4;Left wheel;Silver;1185;13642
4987;Sedan;LEXUS;LS 460;2011;Automatic;Yes;Petrol;4.6;Front;4;195303 km;4;4;Left wheel;Black;1514;32954
12302;Jeep;HYUNDAI;Tucson;2017;Automatic;Yes;Diesel;1.7;Front;4;66911 km;4;4;Left wheel;Grey;877;53188
2782;Sedan;HYUNDAI;Sonata;2012;Tiptronic;Yes;Hybrid;2.4;Front;4;131000 km;4;12;Left wheel;Black;753;17876
18320;Sedan;KIA;Optima;2013;Automatic;Yes;Petrol;2.4;Front;4;63000 km;4;8;Left wheel;Silver;751;15367
8090;Coupe;BMW;330;2005;Tiptronic;Yes;CNG;3;Rear;6;176000 km;2;4;Left wheel;Blue;-;10976
1437;Jeep;MERCEDES-BENZ;ML 350;2012;Automatic;Yes;Petrol;3.5;4x4;6;138766 km;4;12;Left wheel;Silver;1058;392
7888;Jeep;MERCEDES-BENZ;GLA 250;2017;Automatic;Yes;Petrol;2;Front;4;43651 km;4;0;Left wheel;Silver;1017;47
17191;Sedan;HYUNDAI;Elantra;2016;Automatic;Yes;Petrol;1.6;Front;4;95184 km;4;4;Left wheel;Silver;730;26770
3240;Jeep;HYUNDAI;Tucson;2014;Automatic;Yes;Diesel;2;Front;4;189000 km;4;4;Left wheel;White;639;24283
11277;Sedan;MERCEDES-BENZ;E 220;2003;Tiptronic;No;Diesel;2.2 Turbo;Rear;4;370000 km;4;8;Left wheel;Black;-;15053
11038;Jeep;LEXUS;GX 470;2015;Automatic;Yes;Petrol;4.6;4x4;8;273493 km;4;0;Left wheel;Silver;1646;69935
16875;Hatchback;HONDA;FIT;2005;Automatic;No;Petrol;1.3;Front;4;0 km;4;4;Right-hand drive;Grey;-;30
17411;Sedan;MERCEDES-BENZ;C 180;1999;Manual;No;Petrol;1.8;Rear;4;222000 km;4;4;Left wheel;Silver;-;9722
19110;Hatchback;CHEVROLET;Volt;2012;Automatic;Yes;Hybrid;1.4;Front;4;162190 km;4;0;Left wheel;Blue;475;4547
5464;Sedan;VOLKSWAGEN;Jetta;2012;Automatic;No;Petrol;2;Front;4;65000 km;4;0;Left wheel;Grey;642;13485
4776;Sedan;VOLKSWAGEN;Jetta;2016;Automatic;Yes;Petrol;1.8 Turbo;Front;4;41000 km;4;8;Left wheel;White;810;3
7414;Hatchback;TOYOTA;Prius;2010;Variator;Yes;Petrol;1.8;Front;4;111111 km;4;4;Left wheel;Black;-;17562
1311;Jeep;MERCEDES-BENZ;ML 350;2011;Automatic;Yes;Diesel;3.5;4x4;6;186542 km;4;12;Left wheel;White;1172;2038
14214;Jeep;CHEVROLET;Volt;2014;Automatic;Yes;Hybrid;1.4;Front;4;133195 km;4;0;Left wheel;Black;259;862
18192;Sedan;BMW;328;2011;Tiptronic;Yes;Petrol;3;Front;6;78000 km;4;10;Left wheel;White;1018;18817
7759;Sedan;TOYOTA;Camry;2007;Tiptronic;Yes;Hybrid;2.4;Rear;4;369600 km;4;12;Left wheel;Silver;1528;9095
18179;Jeep;TOYOTA;RAV 4;2015;Automatic;No;Hybrid;2.5;4x4;4;107200 km;4;10;Left wheel;White;456;50178
6180;Hatchback;NISSAN;Micra;2003;Manual;No;Petrol;1.2;Front;4;236000 km;4;2;Left wheel;Brown;-;5959
16561;Microbus;FORD;Transit;2000;Manual;No;Diesel;2.5 Turbo;Rear;4;193000 km;4;2;Left wheel;Carnelian red;2080;6899
11224;Jeep;BMW;X5 M packet;2011;Tiptronic;Yes;Petrol;4.4 Turbo;4x4;8;170000 km;4;12;Left wheel;Black;-;32302
18153;Sedan;HYUNDAI;Sonata ∑…∞∑…Í∑…∞∑…®∑…Ü∑…Í∑…ß∑…˘∑…Ï;2014;Tiptronic;Yes;LPG;2;Front;4;52764 km;4;10;Left wheel;Black;-;24148
7743;Minivan;HYUNDAI;H1;2014;Automatic;Yes;Diesel;2.5;Front;4;97010 km;4;4;Left wheel;Grey;777;34108
3676;Sedan;KIA;Cerato;2016;Automatic;Yes;Diesel;1.6;Front;4;28647 km;4;4;Left wheel;Silver;723;18660
9725;Sedan;TOYOTA;Prius;2012;Tiptronic;No;Petrol;1.8;Front;4;39000 km;4;0;Left wheel;Grey;-;19500
8528;Hatchback;TOYOTA;Prius;2008;Variator;Yes;Hybrid;1.5;Front;4;166800 km;4;8;Left wheel;Silver;843;13172
5227;Sedan;TOYOTA;Camry;2016;Automatic;Yes;Petrol;2.5;Front;4;151443 km;4;12;Left wheel;Grey;1091;13172
10479;Sedan;KIA;Sorento;2018;Automatic;Yes;Petrol;3.3;Front;6;49646 km;4;12;Left wheel;Grey;1723;22894
18333;Sedan;CHEVROLET;Cruze;2016;Automatic;Yes;Petrol;1.4 Turbo;Front;4;65600 km;4;10;Left wheel;Black;650;19757
13145;Jeep;BMW;X5;2011;Automatic;Yes;Diesel;3;4x4;6;213195 km;4;0;Left wheel;Brown;1018;392
15950;Sedan;CHEVROLET;Impala;2016;Automatic;Yes;Petrol;2.5;Front;4;129459 km;4;4;Left wheel;Black;1091;38251
3927;Jeep;HYUNDAI;Santa FE;2013;Automatic;Yes;Diesel;2;Front;4;53240 km;4;4;Left wheel;Grey;640;28068
11750;Jeep;PORSCHE;Cayenne S;2003;Tiptronic;Yes;CNG;4.5;4x4;8;189000 km;4;8;Left wheel;Black;-;19444
167;Sedan;HYUNDAI;Elantra;2012;Automatic;Yes;Petrol;1.6;Front;4;104997 km;4;4;Left wheel;White;531;20005
13211;Sedan;FORD;Fusion;2016;Automatic;Yes;Hybrid;2;Front;4;194974 km;4;0;Left wheel;Black;431;2666
17307;Jeep;LEXUS;GX 460;2015;Automatic;Yes;Petrol;4.6;4x4;8;102907 km;4;0;Left wheel;Black;1646;314
12858;Jeep;LEXUS;RX 450;2010;Automatic;Yes;Hybrid;3.5;4x4;6;317470 km;4;12;Left wheel;Grey;1399;220
18166;Sedan;TOYOTA;Camry;2012;Automatic;Yes;Hybrid;2.5;Front;4;159379 km;4;12;Left wheel;White;781;3136
3577;Hatchback;HONDA;Insight;2010;Automatic;No;Hybrid;1.3;Front;4;112000 km;4;4;Left wheel;Silver;-;13799
11537;Jeep;PORSCHE;macan S;2015;Tiptronic;Yes;Petrol;3.0 Turbo;4x4;6;82500 km;4;12;Left wheel;Grey;-;103178
9081;Sedan;LEXUS;IS 200;2016;Automatic;Yes;Petrol;2;Rear;4;58328 km;4;12;Left wheel;White;891;3763
14665;Jeep;SUBARU;XV;2014;Variator;No;Petrol;2;4x4;4;151000 km;4;2;Left wheel;Black;-;20542
18931;Universal;SUBARU;Outback;2005;Tiptronic;No;Petrol;2.5;4x4;4;170000 km;4;4;Right-hand drive;Black;-;10976
3426;Sedan;FORD;Fusion;2015;Automatic;Yes;Hybrid;2;Front;4;100747 km;4;0;Left wheel;Green;382;10036
2055;Jeep;BMW;X5;2013;Automatic;Yes;Diesel;3.0 Turbo;4x4;6;124800 km;4;12;Left wheel;Grey;-;51746
10975;Sedan;VOLKSWAGEN;Jetta;2014;Automatic;Yes;Diesel;2;Front;4;16856 km;4;12;Left wheel;Black;639;5331
13561;Hatchback;HONDA;FIT;2017;Automatic;Yes;Petrol;1.3;Front;4;14665 km;4;4;Left wheel;Black;691;19930
15641;Sedan;TOYOTA;Camry;2011;Tiptronic;Yes;Petrol;2.5;Front;4;155200 km;4;12;Left wheel;Grey;862;19761
7578;Sedan;TOYOTA;Camry;2013;Automatic;Yes;Hybrid;2.5;Front;4;232032 km;4;12;Left wheel;Silver;779;392
13117;Sedan;HYUNDAI;Veloster;2012;Tiptronic;Yes;Petrol;1.6;Front;4;110000 km;2;12;Left wheel;Red;-;18189
18060;Sedan;HYUNDAI;Elantra;2016;Automatic;Yes;Petrol;1.8;Front;4;152278 km;4;12;Left wheel;Blue;810;4861
857;Sedan;HYUNDAI;Sonata;2016;Automatic;Yes;Petrol;2;Front;4;48042 km;4;4;Left wheel;White;891;52696
8144;Jeep;HYUNDAI;Santa FE;2015;Automatic;Yes;Diesel;2.2;Front;4;172803 km;4;4;Left wheel;White;833;38229
9692;Sedan;TOYOTA;Camry;2018;Automatic;Yes;Petrol;2.5;Front;4;70662 km;4;12;Left wheel;Black;1327;220
13633;Jeep;TOYOTA;Tundra;2016;Automatic;Yes;Petrol;4.6;4x4;8;254805 km;4;12;Left wheel;White;1935;941
8009;Sedan;KIA;Cadenza;2016;Automatic;Yes;Petrol;3;Front;6;27812 km;4;4;Left wheel;Silver;1292;34340
10214;Sedan;TOYOTA;Camry;2015;Automatic;Yes;Petrol;2.5;Front;4;80000 km;4;8;Left wheel;Black;934;27284
7178;Jeep;TOYOTA;RAV 4;2012;Tiptronic;No;Petrol;2.5;Front;4;98000 km;4;10;Left wheel;Black;781;23521
2153;Sedan;FORD;Fusion phev;2013;Automatic;No;Plug-in Hybrid;2.0 Turbo;Front;4;177600 km;4;8;Left wheel;Black;-;24775
19111;Hatchback;MINI;Countryman S;2018;Tiptronic;Yes;Petrol;2.0 Turbo;Front;4;4093 km;4;12;Left wheel;White;1079;51118
16688;Hatchback;LEXUS;CT 200h;2015;Automatic;Yes;Hybrid;1.8;Front;4;115347 km;4;0;Left wheel;Grey;353;392
8800;Sedan;KIA;Optima;2012;Tiptronic;Yes;Petrol;2.4;Front;4;111000 km;4;12;Left wheel;Silver;753;16621
7686;Jeep;LEXUS;RX 450;2016;Automatic;Yes;Hybrid;3.5;Front;6;59858 km;4;12;Left wheel;Silver;690;62722
19124;Sedan;HYUNDAI;Elantra;2010;Automatic;Yes;Petrol;1.6;Front;4;198425 km;4;4;Left wheel;Silver;687;11274
10829;Microbus;MERCEDES-BENZ;Vito;2005;Manual;No;Diesel;2.2 Turbo;Rear;4;180000 km;4;2;Left wheel;White;1832;14113
6579;Jeep;FORD;Escape;2015;Tiptronic;No;Petrol;1.6 Turbo;Front;4;98000 km;4;8;Left wheel;Silver;-;28225
7791;Hatchback;TOYOTA;Aqua;2014;Automatic;Yes;Petrol;1.5;Front;4;123000 km;4;4;Left wheel;White;501;12607
6843;Sedan;TOYOTA;Prius;2014;Variator;Yes;Hybrid;1.8;Front;4;111000 km;4;14;Left wheel;Red;308;21953
3276;Hatchback;TOYOTA;Prius;2012;Automatic;No;Hybrid;1.8;Front;4;0 km;4;8;Left wheel;White;-;13485
10431;Jeep;INFINITI;EX35;2008;Tiptronic;Yes;Petrol;3.5;Rear;6;139200 km;4;6;Left wheel;Blue;-;21639
423;Sedan;TOYOTA;Camry;2007;Variator;No;Hybrid;2.4;Front;4;200000 km;4;12;Left wheel;Grey;-;11917
5979;Jeep;HYUNDAI;Santa FE;2014;Automatic;Yes;Diesel;2;Front;4;131690 km;4;4;Left wheel;Grey;639;40443
5947;Jeep;LEXUS;GX 460;2010;Automatic;Yes;Petrol;4.6;4x4;8;260771 km;4;0;Left wheel;Black;1811;46728
14031;Sedan;MERCEDES-BENZ;E 320;2001;Tiptronic;Yes;Petrol;3.2;Rear;6;218000 km;4;8;Left wheel;Black;-;9722
1891;Sedan;TOYOTA;Camry;2015;Automatic;No;Petrol;2.5;Front;4;110734 km;4;12;Left wheel;Black;934;28225
10718;Sedan;HYUNDAI;Elantra;2014;Automatic;Yes;Petrol;1.8;Front;4;110685 km;4;12;Left wheel;White;584;3763
2669;Sedan;VOLKSWAGEN;Jetta;2014;Automatic;Yes;Petrol;1.8;Front;4;35494 km;4;12;Left wheel;Black;584;282
3669;Hatchback;MAZDA;Demio;2002;Tiptronic;No;LPG;1.5;Front;4;11000 km;4;4;Right-hand drive;Blue;-;5959
8770;Hatchback;TOYOTA;Aqua;2014;Automatic;No;Petrol;1.5;Front;4;114000 km;4;12;Right-hand drive;Black;1266;10349
4421;Goods wagon;FORD;Transit Connect;2009;Manual;No;Diesel;1.8 Turbo;Front;4;230000 km;2;2;Left wheel;Sky blue;-;9722
17672;Sedan;HYUNDAI;Sonata;2012;Tiptronic;Yes;Petrol;2.0 Turbo;Front;4;110000 km;4;12;Left wheel;Black;642;17249
13473;Jeep;SSANGYONG;REXTON;2011;Automatic;Yes;Diesel;2;Front;4;240323 km;4;4;Left wheel;Silver;707;18826
7118;Jeep;CHEVROLET;Orlando;2013;Automatic;Yes;Diesel;2;Front;4;143894 km;4;4;Left wheel;Grey;640;21181
13431;Sedan;VAZ;2101 01;1978;Manual;No;Petrol;1.6;Rear;4;98000 km;4;5;Left wheel;Yellow;-;1300
17399;Sedan;CHEVROLET;Malibu LT;2017;Automatic;No;Petrol;1.5 Turbo;Front;4;84782 km;4;8;Left wheel;White;784;15837
1637;Sedan;HYUNDAI;Elantra;2015;Tiptronic;No;Petrol;1.8;Front;4;56000 km;4;10;Left wheel;Blue;-;18817
18026;Sedan;TOYOTA;Camry;2014;Tiptronic;Yes;Petrol;2.5;Front;4;59000 km;4;10;Left wheel;Black;777;17562
5240;Sedan;HYUNDAI;Elantra;1999;Automatic;No;Petrol;2;Front;4;1111 km;4;4;Left wheel;Silver;-;2800
4246;Jeep;BMW;X5;2015;Automatic;Yes;Petrol;4.4;4x4;8;144126 km;4;12;Left wheel;White;1578;9565
